age,fnlwgt,class
59,102193, <=50K
63,20323, <=50K
26,122206, <=50K
41,200652, <=50K
42,173590, <=50K
19,184121, <=50K
45,53123, <=50K
47,175990, >50K
47,316101, <=50K
34,34080, <=50K
49,219718, >50K
36,126954, <=50K
53,99185, >50K
21,40052, <=50K
39,120074, <=50K
52,77336, <=50K
18,60981, <=50K
59,77884, <=50K
50,65408, >50K
31,173279, >50K
52,318351, >50K
41,157686, >50K
45,277434, >50K
54,184620, <=50K
22,34443, <=50K
50,268553, >50K
20,41356, <=50K
43,459342, <=50K
48,148549, <=50K
24,254293, <=50K
54,104501, >50K
26,238367, <=50K
53,180439, >50K
51,100029, >50K
54,215990, >50K
32,111567, >50K
46,319163, <=50K
60,160155, <=50K
52,378045, <=50K
44,177083, <=50K
56,119891, <=50K
57,127779, <=50K
35,299353, <=50K
30,63861, <=50K
29,112403, <=50K
49,83610, >50K
28,452808, <=50K
30,176871, <=50K
45,100651, <=50K
17,266134, <=50K
54,196307, <=50K
31,87891, <=50K
54,182314, >50K
55,136819, <=50K
26,181666, <=50K
37,179671, <=50K
34,27494, >50K
38,338320, <=50K
51,199688, <=50K
41,96635, <=50K
24,165064, <=50K
56,109856, >50K
33,82393, <=50K
31,209538, <=50K
27,209891, <=50K
32,56026, <=50K
35,210844, <=50K
43,117158, >50K
40,193144, <=50K
19,137578, <=50K
23,234108, <=50K
40,155767, <=50K
59,110820, >50K
43,403276, <=50K
43,147269, <=50K
53,123092, <=50K
26,165673, <=50K
68,182131, >50K
41,204415, >50K
32,92531, <=50K
25,157028, <=50K
20,228649, <=50K
22,147253, <=50K
33,160784, <=50K
26,163189, <=50K
29,146343, <=50K
20,225811, <=50K
68,202699, >50K
58,374108, <=50K
32,93930, <=50K
23,412248, <=50K
30,427474, <=50K
67,160158, <=50K
26,159603, <=50K
53,101017, <=50K
27,163862, <=50K
29,212588, <=50K
38,321943, >50K
17,317702, <=50K
48,287480, >50K
52,135607, <=50K
28,168514, <=50K
18,88642, <=50K
28,227104, <=50K
34,157289, <=50K
62,213321, >50K
46,294907, <=50K
30,251411, <=50K
20,183594, <=50K
29,189565, <=50K
55,217802, <=50K
20,388156, <=50K
54,447555, <=50K
27,204098, <=50K
43,193882, <=50K
17,89870, <=50K
48,49595, <=50K
34,228873, <=50K
66,108185, <=50K
29,176027, <=50K
43,405374, <=50K
37,39606, <=50K
56,178353, >50K
58,160662, >50K
54,196328, <=50K
45,20534, <=50K
29,156815, <=50K
26,360252, <=50K
43,245056, >50K
33,422718, <=50K
45,118081, <=50K
25,262978, <=50K
25,187577, <=50K
69,259323, <=50K
37,160920, <=50K
20,194247, <=50K
39,134367, >50K
17,123335, <=50K
27,332249, <=50K
26,358124, <=50K
55,208019, <=50K
39,318452, <=50K
41,207779, <=50K
34,238376, <=50K
51,673764, >50K
67,239705, <=50K
40,133974, <=50K
58,138285, <=50K
23,152140, <=50K
45,287920, >50K
51,289572, >50K
43,78765, <=50K
25,99076, <=50K
36,224886, <=50K
58,206532, <=50K
33,129529, <=50K
60,202473, <=50K
24,162312, <=50K
45,72844, <=50K
49,206947, <=50K
19,64112, <=50K
34,20057, <=50K
42,222884, <=50K
25,132683, <=50K
73,177773, <=50K
59,144071, <=50K
28,148429, <=50K
19,168601, <=50K
31,78291, <=50K
58,243929, <=50K
21,215039, <=50K
47,185673, >50K
30,121142, >50K
41,173858, <=50K
59,87247, <=50K
43,334991, >50K
48,93476, <=50K
44,174283, >50K
44,128676, <=50K
24,205844, <=50K
28,62535, <=50K
50,240612, <=50K
33,176992, >50K
23,254127, <=50K
30,138744, <=50K
46,128460, <=50K
21,56582, <=50K
52,153751, <=50K
26,284343, <=50K
27,312692, <=50K
28,111520, <=50K
50,304955, >50K
28,288598, <=50K
61,117387, <=50K
32,230484, <=50K
30,319280, <=50K
51,186416, <=50K
40,147372, >50K
36,145933, <=50K
28,110164, <=50K
49,225454, >50K
61,220342, <=50K
41,144002, >50K
55,225365, <=50K
36,187983, <=50K
21,89991, <=50K
57,225913, >50K
49,229737, >50K
59,145574, <=50K
41,274363, >50K
59,365390, <=50K
20,266467, <=50K
42,183384, <=50K
41,112797, <=50K
45,76008, >50K
36,156780, <=50K
42,186909, >50K
25,25497, <=50K
45,102771, >50K
58,248841, >50K
39,30916, <=50K
34,123270, >50K
22,210165, <=50K
44,222596, >50K
53,188067, <=50K
22,119592, >50K
27,250314, <=50K
60,205934, <=50K
46,186172, >50K
56,98418, >50K
36,329980, >50K
56,147653, <=50K
35,195946, >50K
29,168221, <=50K
19,151801, <=50K
38,177154, <=50K
40,73883, >50K
52,175714, >50K
22,43535, <=50K
32,104509, <=50K
27,118230, <=50K
25,152046, <=50K
36,52327, >50K
22,218886, <=50K
32,84119, <=50K
37,189674, <=50K
22,222993, <=50K
29,47429, >50K
42,144995, <=50K
45,187969, <=50K
33,288398, <=50K
39,114591, <=50K
27,167737, <=50K
53,248834, >50K
30,165686, <=50K
52,40200, <=50K
43,117158, >50K
47,216657, >50K
61,124242, <=50K
39,239119, <=50K
47,190072, <=50K
19,378114, <=50K
37,236990, <=50K
31,101761, <=50K
69,37745, <=50K
22,424494, <=50K
29,130438, <=50K
24,100605, <=50K
42,220776, <=50K
30,154950, >50K
28,192283, >50K
27,210765, <=50K
53,147476, <=50K
35,193241, <=50K
22,109053, <=50K
25,265618, <=50K
38,172855, >50K
27,68848, <=50K
30,229051, <=50K
27,106039, <=50K
25,112835, <=50K
36,205396, <=50K
32,283400, <=50K
70,195739, <=50K
50,36480, <=50K
40,303291, <=50K
34,293900, <=50K
57,165922, <=50K
39,65738, <=50K
49,175070, <=50K
43,339814, >50K
26,150132, <=50K
31,377374, <=50K
60,166153, <=50K
46,110171, >50K
26,94477, >50K
27,194243, <=50K
31,106347, <=50K
59,214865, <=50K
19,185619, <=50K
18,96445, <=50K
22,102632, <=50K
24,209034, <=50K
53,153486, >50K
43,144371, >50K
24,186213, >50K
60,188236, <=50K
24,418405, <=50K
52,125796, <=50K
32,183304, >50K
34,329587, <=50K
35,182570, >50K
38,446654, <=50K
34,254304, <=50K
53,131258, >50K
23,103632, <=50K
40,241895, <=50K
40,244945, <=50K
50,20795, >50K
17,347322, <=50K
53,103995, <=50K
32,53206, >50K
43,387839, <=50K
18,57108, <=50K
62,177791, <=50K
45,33794, <=50K
46,249935, <=50K
73,241121, <=50K
64,98586, >50K
26,181920, >50K
23,434467, <=50K
30,113364, <=50K
51,249706, <=50K
35,95455, <=50K
39,209867, >50K
35,79586, >50K
41,289669, <=50K
31,347166, <=50K
40,53835, >50K
46,14878, >50K
31,266126, <=50K
41,146659, <=50K
42,125280, <=50K
23,173535, <=50K
21,77665, <=50K
49,280525, >50K
53,479621, <=50K
38,194630, >50K
36,247600, <=50K
32,258406, <=50K
20,107746, <=50K
17,47407, <=50K
22,229987, <=50K
25,312338, <=50K
58,225394, <=50K
24,373718, <=50K
48,120131, >50K
20,472789, <=50K
60,27886, >50K
20,138352, <=50K
52,123011, >50K
36,306567, >50K
46,187749, >50K
22,260594, <=50K
19,236879, <=50K
37,186808, <=50K
30,373213, >50K
44,187629, <=50K
63,106648, <=50K
22,305781, <=50K
31,256362, <=50K
17,239947, <=50K
21,349041, <=50K
67,105252, >50K
46,182715, <=50K
29,166210, <=50K
20,113200, <=50K
27,142075, <=50K
35,454843, >50K
19,142219, <=50K
36,112512, <=50K
43,212894, >50K
62,265201, <=50K
28,251905, <=50K
18,170627, <=50K
59,354037, >50K
37,259089, <=50K
27,21856, <=50K
46,207946, <=50K
29,77009, <=50K
33,36539, >50K
62,176811, <=50K
46,456062, >50K
28,277746, <=50K
22,288132, <=50K
46,344415, >50K
54,206964, >50K
34,198091, <=50K
67,150264, >50K
62,588484, >50K
30,113364, <=50K
19,270551, <=50K
49,31478, <=50K
27,190525, <=50K
36,153066, >50K
52,150393, >50K
47,99911, <=50K
57,343447, <=50K
64,169482, <=50K
56,32855, <=50K
53,194501, <=50K
53,177705, >50K
31,123983, <=50K
41,138975, >50K
45,235431, <=50K
63,83043, <=50K
45,130206, <=50K
23,210053, <=50K
39,249392, <=50K
31,87418, <=50K
35,190387, <=50K
54,176240, >50K
22,211013, <=50K
40,105862, <=50K
55,185195, >50K
31,173495, <=50K
58,78634, <=50K
31,147284, >50K
46,82572, <=50K
38,154641, <=50K
22,39236, <=50K
17,64785, <=50K
48,179337, <=50K
73,173047, <=50K
25,264012, >50K
53,227836, <=50K
46,321327, >50K
45,108100, >50K
37,146398, <=50K
30,324120, <=50K
29,367329, <=50K
29,301582, <=50K
75,222789, <=50K
58,170108, >50K
42,82297, <=50K
62,180162, <=50K
45,348172, >50K
38,809585, >50K
36,67728, >50K
70,163057, <=50K
42,102069, <=50K
47,149700, >50K
42,109273, <=50K
43,393354, >50K
37,226947, >50K
36,86805, >50K
27,493689, <=50K
54,299324, <=50K
48,353012, >50K
29,174419, <=50K
29,209472, <=50K
37,295127, <=50K
55,182273, <=50K
67,228200, <=50K
51,263836, <=50K
35,178948, <=50K
41,43945, <=50K
64,253296, <=50K
23,240137, <=50K
49,24712, <=50K
38,342635, <=50K
62,115387, <=50K
62,182998, <=50K
70,133248, <=50K
45,246891, <=50K
20,30035, <=50K
38,175232, <=50K
50,140516, <=50K
40,64980, >50K
30,155781, <=50K
52,192065, <=50K
28,227890, >50K
62,162249, <=50K
31,165949, <=50K
40,445382, >50K
34,211948, <=50K
53,163678, >50K
42,89413, <=50K
26,289700, <=50K
51,163826, >50K
49,185385, >50K
43,169031, <=50K
42,54611, <=50K
31,130620, <=50K
26,328663, <=50K
50,169646, <=50K
35,186815, <=50K
37,103925, <=50K
53,150393, <=50K
20,82777, <=50K
31,178449, >50K
28,51672, <=50K
46,380162, >50K
21,212114, <=50K
41,100800, >50K
30,162572, >50K
66,179951, <=50K
37,190759, >50K
74,236012, <=50K
46,164023, >50K
51,172046, >50K
33,182926, >50K
30,151001, <=50K
47,362835, >50K
49,97883, <=50K
53,91911, <=50K
24,278130, <=50K
54,146310, <=50K
32,379412, <=50K
45,37987, <=50K
46,256909, <=50K
37,482927, <=50K
48,44434, >50K
25,255474, <=50K
28,303674, <=50K
44,195488, <=50K
58,114362, <=50K
27,341504, <=50K
69,197080, <=50K
38,102945, >50K
47,503454, <=50K
30,87561, <=50K
46,270693, <=50K
27,252813, <=50K
19,574271, <=50K
18,184016, <=50K
24,235071, >50K
32,158242, <=50K
38,299810, <=50K
19,277695, <=50K
28,23324, <=50K
39,316582, <=50K
38,176657, <=50K
42,93770, >50K
31,124569, >50K
46,117313, <=50K
53,53812, <=50K
21,170456, <=50K
48,115971, <=50K
46,31432, >50K
30,112383, <=50K
24,283092, <=50K
32,27207, <=50K
30,46712, <=50K
57,19520, <=50K
56,98630, <=50K
27,159897, <=50K
38,136629, <=50K
19,407759, <=50K
61,221884, >50K
49,148475, <=50K
28,274964, <=50K
50,160107, >50K
43,167265, >50K
34,148226, <=50K
28,153869, <=50K
31,208881, <=50K
55,256953, <=50K
26,100147, >50K
51,166461, >50K
35,171327, <=50K
42,297335, <=50K
63,133166, <=50K
31,169589, <=50K
22,273734, <=50K
67,158301, <=50K
50,257117, <=50K
63,196725, <=50K
31,137444, >50K
17,286960, <=50K
41,201435, <=50K
53,216931, <=50K
44,212665, <=50K
24,462820, <=50K
35,198841, <=50K
61,219886, >50K
31,163003, <=50K
44,112262, >50K
56,213105, >50K
66,302072, <=50K
45,338105, <=50K
69,58213, >50K
64,125684, <=50K
38,215419, >50K
43,413760, <=50K
37,205339, <=50K
19,236570, <=50K
59,247552, <=50K
50,184007, <=50K
33,341187, >50K
56,220187, >50K
28,198258, <=50K
27,175821, <=50K
42,92288, <=50K
34,261418, <=50K
19,203319, <=50K
68,166083, >50K
28,109001, >50K
81,106765, <=50K
22,197387, <=50K
58,284834, <=50K
31,87535, <=50K
17,175587, <=50K
25,242700, >50K
23,161478, <=50K
25,51498, <=50K
47,220124, <=50K
39,188503, >50K
44,113324, <=50K
46,208872, >50K
38,34180, <=50K
23,292023, <=50K
34,141118, <=50K
33,348592, >50K
38,185203, <=50K
52,165278, <=50K
50,116933, <=50K
38,237608, >50K
35,84787, <=50K
67,217892, >50K
60,325971, >50K
44,206878, <=50K
38,127772, <=50K
29,208577, >50K
65,344152, >50K
33,40681, <=50K
29,95108, <=50K
18,280603, <=50K
43,188436, <=50K
42,134220, <=50K
42,177989, <=50K
32,164190, <=50K
36,90897, <=50K
41,33126, >50K
30,270886, <=50K
21,216129, <=50K
33,189368, >50K
19,141418, <=50K
19,306225, <=50K
35,330664, <=50K
43,191765, <=50K
45,289353, <=50K
25,53147, <=50K
39,122353, <=50K
26,188767, <=50K
60,239576, <=50K
52,155141, >50K
22,64520, <=50K
23,478994, <=50K
46,155654, <=50K
34,124052, <=50K
39,245053, >50K
38,183585, <=50K
56,323639, <=50K
55,186791, <=50K
40,284303, >50K
23,186666, <=50K
39,200153, <=50K
24,180931, <=50K
51,183173, >50K
47,120131, >50K
25,263300, <=50K
34,226443, >50K
18,404868, <=50K
19,208506, <=50K
32,46746, <=50K
49,246183, >50K
40,165309, <=50K
43,122749, <=50K
71,38822, >50K
59,167963, <=50K
32,273241, >50K
25,120238, <=50K
32,167990, <=50K
17,225507, <=50K
57,125000, >50K
17,174120, <=50K
27,230959, <=50K
41,132125, <=50K
62,68461, >50K
19,227178, <=50K
41,165798, <=50K
39,129573, >50K
30,224377, <=50K
37,179481, >50K
18,434268, <=50K
40,173716, >50K
38,244803, >50K
24,114230, <=50K
33,188661, <=50K
48,216093, <=50K
51,124963, >50K
48,85341, <=50K
43,193490, <=50K
34,80058, <=50K
41,139907, <=50K
51,54342, >50K
25,188767, <=50K
20,117222, <=50K
61,171831, <=50K
35,187119, <=50K
42,97277, <=50K
26,219760, <=50K
46,63299, <=50K
39,171482, >50K
18,344742, <=50K
29,210869, <=50K
39,38312, >50K
47,119939, >50K
40,83953, >50K
43,101383, >50K
32,204374, <=50K
31,176831, <=50K
19,60688, <=50K
44,251305, >50K
46,200947, >50K
53,46704, >50K
43,119721, <=50K
41,58930, <=50K
35,247750, <=50K
48,67725, <=50K
28,200775, <=50K
44,183542, <=50K
20,25139, <=50K
51,123325, <=50K
28,269786, <=50K
36,51089, <=50K
28,136985, <=50K
21,129350, <=50K
34,35595, <=50K
36,61299, <=50K
25,192321, <=50K
31,257644, <=50K
44,70884, <=50K
49,159726, <=50K
40,174395, <=50K
64,175534, >50K
54,173050, >50K
27,32519, <=50K
18,322999, <=50K
68,148874, <=50K
64,43738, >50K
36,195385, <=50K
21,149809, <=50K
22,51985, <=50K
61,105384, <=50K
24,137591, <=50K
49,324791, >50K
25,184303, <=50K
66,314347, <=50K
29,274010, <=50K
22,321031, <=50K
57,313929, <=50K
41,394669, <=50K
29,152951, >50K
20,247115, <=50K
47,175958, >50K
22,109039, <=50K
59,141326, >50K
42,74334, >50K
64,47462, <=50K
29,182344, <=50K
25,295912, <=50K
62,311495, <=50K
44,236746, >50K
21,187643, <=50K
60,282923, >50K
46,501671, <=50K
44,29591, >50K
21,301556, <=50K
18,187240, <=50K
39,219483, <=50K
33,594187, >50K
63,200474, <=50K
52,152795, >50K
17,230789, <=50K
45,311231, >50K
31,114691, <=50K
35,194591, <=50K
31,114691, >50K
51,42017, <=50K
48,383384, <=50K
28,29444, <=50K
42,53727, <=50K
38,277022, <=50K
43,113324, >50K
30,342709, <=50K
24,179203, <=50K
46,251474, >50K
50,93730, <=50K
22,37894, <=50K
18,272918, <=50K
53,151411, >50K
40,210648, >50K
36,347491, <=50K
32,255885, >50K
39,356838, <=50K
46,216164, <=50K
26,288781, <=50K
19,439779, <=50K
24,161638, <=50K
28,190525, <=50K
25,276249, <=50K
44,147265, >50K
38,245090, <=50K
42,219682, <=50K
28,392100, <=50K
36,358682, <=50K
47,262244, >50K
46,171228, <=50K
21,218445, <=50K
19,182609, <=50K
35,509462, <=50K
26,213258, <=50K
21,118401, <=50K
67,45814, <=50K
54,329733, >50K
26,29957, <=50K
51,215854, <=50K
27,327766, <=50K
27,405765, >50K
39,80680, <=50K
32,177792, >50K
52,273514, <=50K
21,202373, <=50K
27,332785, <=50K
46,149640, <=50K
42,40151, <=50K
79,183686, >50K
50,32801, >50K
19,195282, <=50K
43,134026, <=50K
51,96678, <=50K
45,174533, >50K
65,180807, <=50K
66,186324, >50K
36,257250, <=50K
26,212800, <=50K
28,55360, <=50K
39,195253, >50K
43,45156, <=50K
20,435469, <=50K
29,231287, <=50K
32,168854, >50K
44,185057, <=50K
18,91670, <=50K
60,165517, <=50K
34,73161, >50K
60,178792, <=50K
38,32897, <=50K
29,250967, <=50K
41,41901, <=50K
49,379779, <=50K
37,217838, <=50K
37,137527, >50K
43,198965, >50K
41,70645, <=50K
37,220644, <=50K
19,175081, <=50K
29,180299, <=50K
40,548664, <=50K
53,278114, >50K
27,394927, <=50K
44,127482, >50K
29,236938, <=50K
25,232991, <=50K
38,34378, <=50K
48,81513, >50K
18,106780, <=50K
50,178596, <=50K
37,329026, >50K
48,26490, <=50K
50,338033, <=50K
74,169303, <=50K
24,21154, <=50K
34,209449, >50K
19,389143, <=50K
39,101260, <=50K
40,198270, <=50K
30,45781, <=50K
27,134566, <=50K
23,283806, <=50K
68,286869, <=50K
46,422813, >50K
24,103277, <=50K
18,201871, <=50K
50,167728, >50K
42,211517, <=50K
42,118212, <=50K
37,259846, <=50K
57,98926, <=50K
27,207352, >50K
31,206609, <=50K
34,104509, <=50K
55,170350, <=50K
56,183884, <=50K
36,110964, <=50K
35,154410, <=50K
63,257659, <=50K
28,274679, <=50K
38,252662, <=50K
30,356689, <=50K
18,205218, <=50K
35,241306, >50K
53,139127, <=50K
46,175625, <=50K
45,206459, <=50K
35,176123, <=50K
41,111483, <=50K
60,106118, >50K
18,77845, <=50K
19,162094, <=50K
24,216469, <=50K
56,381965, >50K
28,145284, <=50K
29,242482, <=50K
35,160192, <=50K
27,280699, <=50K
55,175942, >50K
18,156950, <=50K
53,215572, <=50K
26,173593, <=50K
55,193374, >50K
45,334039, >50K
28,337664, <=50K
32,113504, >50K
27,177072, <=50K
35,174503, <=50K
36,214807, <=50K
41,222596, >50K
23,100345, <=50K
22,409230, <=50K
36,112497, >50K
65,115922, >50K
59,375049, >50K
25,243560, <=50K
33,182971, >50K
31,127215, <=50K
50,276241, >50K
49,175109, >50K
43,498079, <=50K
23,344394, <=50K
34,99872, >50K
23,245302, <=50K
63,43313, <=50K
33,188467, <=50K
51,351278, <=50K
31,182246, <=50K
32,79870, <=50K
48,353824, >50K
31,387116, <=50K
47,34248, >50K
54,198741, >50K
23,32950, <=50K
34,381153, >50K
46,100067, >50K
34,208785, >50K
31,61559, <=50K
41,176452, <=50K
41,128700, <=50K
27,328518, <=50K
30,201196, <=50K
23,378546, <=50K
24,212210, <=50K
59,178660, <=50K
56,235826, <=50K
35,22641, <=50K
59,316027, <=50K
47,431515, >50K
51,149770, <=50K
42,165916, <=50K
29,107411, <=50K
23,217961, <=50K
43,350387, <=50K
46,325372, <=50K
30,156718, <=50K
23,216472, <=50K
29,106972, <=50K
33,131934, <=50K
33,365908, <=50K
46,359193, <=50K
35,261012, <=50K
36,272944, >50K
25,113654, <=50K
35,218955, <=50K
30,115963, <=50K
39,80638, >50K
37,147258, <=50K
22,214635, <=50K
25,200318, <=50K
50,138270, <=50K
64,388594, >50K
33,103435, <=50K
59,133201, <=50K
24,175183, <=50K
41,99870, <=50K
38,107479, <=50K
60,113440, <=50K
19,85690, <=50K
23,45713, <=50K
57,376230, >50K
36,145576, >50K
17,67808, <=50K
24,113936, <=50K
32,158291, >50K
27,193898, >50K
43,191982, <=50K
21,72953, <=50K
54,271160, <=50K
22,33087, <=50K
29,106153, <=50K
22,29444, <=50K
37,105021, >50K
38,239045, >50K
34,94413, <=50K
45,20534, >50K
28,350254, <=50K
68,194746, <=50K
36,269042, <=50K
20,447488, <=50K
24,267706, <=50K
38,198216, <=50K
32,227931, <=50K
34,252646, >50K
47,223342, <=50K
28,181776, <=50K
32,132601, >50K
58,205410, <=50K
64,185912, >50K
38,292570, <=50K
43,76460, <=50K
28,295163, <=50K
21,27255, <=50K
23,69847, <=50K
25,104993, <=50K
41,322980, <=50K
24,390608, <=50K
41,317539, <=50K
27,195678, <=50K
54,466502, <=50K
28,220754, <=50K
29,202878, <=50K
36,343476, <=50K
41,93227, >50K
60,38622, <=50K
34,173730, <=50K
32,178623, <=50K
27,300783, >50K
60,224644, <=50K
39,191502, <=50K
59,61885, <=50K
34,213887, >50K
36,331395, <=50K
54,145098, >50K
48,123075, >50K
19,216804, <=50K
40,188291, >50K
25,33610, <=50K
39,234901, <=50K
34,349148, <=50K
30,168443, <=50K
43,211860, <=50K
35,193961, >50K
36,52532, >50K
59,75804, >50K
33,176185, <=50K
22,306779, <=50K
48,265192, <=50K
54,139347, <=50K
49,107682, <=50K
37,34173, <=50K
45,128378, <=50K
51,195638, <=50K
46,59287, <=50K
31,162442, >50K
29,350603, <=50K
39,344743, >50K
35,112077, <=50K
26,176795, >50K
51,137815, >50K
31,309620, <=50K
39,336880, >50K
26,206600, <=50K
25,193051, <=50K
61,229062, >50K
49,62793, <=50K
53,264939, <=50K
52,370552, <=50K
52,163678, <=50K
74,89667, <=50K
50,558490, <=50K
29,124680, >50K
76,208843, <=50K
19,95078, <=50K
25,169679, <=50K
45,101320, <=50K
34,168906, <=50K
20,212582, <=50K
66,170617, <=50K
63,170529, <=50K
27,99897, <=50K
41,104892, <=50K
43,175224, <=50K
23,149704, <=50K
37,214542, <=50K
31,167319, <=50K
33,43716, <=50K
28,191935, <=50K
70,158642, <=50K
35,338611, <=50K
41,136419, >50K
17,72321, <=50K
41,189956, >50K
44,403782, <=50K
47,456661, <=50K
24,279041, <=50K
38,65716, <=50K
34,189809, <=50K
62,223637, <=50K
27,199343, <=50K
59,139344, >50K
35,119098, <=50K
38,195025, <=50K
28,186720, <=50K
28,328923, <=50K
59,159472, <=50K
42,138662, <=50K
54,286342, >50K
39,181705, <=50K
41,193882, <=50K
43,216497, <=50K
32,124919, >50K
62,109463, <=50K
58,256274, <=50K
43,326379, <=50K
67,174995, <=50K
31,243142, <=50K
51,155118, >50K
54,189607, <=50K
20,39478, <=50K
35,206951, >50K
22,127647, <=50K
38,234298, <=50K
42,182302, <=50K
44,166597, >50K
28,33363, >50K
74,167537, >50K
34,179378, <=50K
50,297551, <=50K
50,198362, <=50K
43,240504, <=50K
29,169662, <=50K
30,164940, <=50K
61,210488, >50K
21,154835, <=50K
27,333296, <=50K
47,192793, >50K
39,49436, <=50K
33,136331, <=50K
22,509048, <=50K
38,318610, <=50K
45,104521, <=50K
42,247695, >50K
35,219546, <=50K
21,169699, <=50K
49,131302, <=50K
50,171852, <=50K
36,340091, >50K
20,204641, <=50K
49,213431, <=50K
40,377018, >50K
22,184543, <=50K
60,188236, <=50K
67,233022, <=50K
21,177420, <=50K
60,21101, <=50K
17,52486, <=50K
43,183273, >50K
49,36177, >50K
41,124956, >50K
38,102350, <=50K
38,165930, <=50K
35,297574, >50K
40,120277, <=50K
23,87569, <=50K
19,278220, <=50K
40,155972, >50K
46,162852, <=50K
25,64860, <=50K
36,226013, >50K
24,322674, <=50K
62,202242, <=50K
54,175262, <=50K
23,201682, <=50K
60,166330, <=50K
18,147612, <=50K
41,213154, <=50K
45,33798, <=50K
62,199198, <=50K
28,90915, <=50K
36,337778, >50K
31,187203, <=50K
44,261497, <=50K
33,361817, <=50K
62,226546, <=50K
27,100168, <=50K
42,272625, >50K
55,254516, <=50K
41,207375, <=50K
26,39092, <=50K
45,48271, >50K
67,152102, <=50K
25,234665, <=50K
30,127651, >50K
22,180060, <=50K
19,32477, <=50K
26,137658, <=50K
61,228287, <=50K
32,159442, >50K
43,33310, <=50K
53,270546, <=50K
53,290290, <=50K
42,287037, <=50K
36,128516, >50K
55,185195, <=50K
35,49657, >50K
17,98005, <=50K
55,283635, <=50K
36,98360, <=50K
40,202872, >50K
54,118365, <=50K
45,184285, <=50K
48,345831, >50K
40,99679, >50K
31,253354, <=50K
26,190650, <=50K
34,287737, >50K
19,204389, <=50K
31,294870, <=50K
34,159442, <=50K
55,161662, >50K
38,52738, <=50K
21,252024, <=50K
27,189702, <=50K
35,407913, <=50K
20,166527, <=50K
24,34918, <=50K
27,142712, <=50K
18,201686, <=50K
28,179759, <=50K
36,94954, <=50K
66,350498, <=50K
19,201743, <=50K
59,119344, <=50K
33,149726, <=50K
28,419146, <=50K
34,174789, <=50K
41,171234, <=50K
30,206325, <=50K
59,202682, <=50K
42,121055, <=50K
47,160187, >50K
29,84366, <=50K
60,139391, >50K
53,124094, <=50K
41,30759, <=50K
32,137875, <=50K
73,139049, >50K
20,238384, <=50K
49,340755, >50K
36,224947, <=50K
